Xpos,Ypos,m_z,mobility,inten,msFWHM,mobilityFWHM
0.0000,0.0000,341.2093,63.342,630,0.022465,4.016
0.0000,0.0000,341.2042,68.905,723,0.025161,4.002
0.0000,0.0000,311.2723,59.518,883,0.013856,2.634
0.0000,0.0000,325.4063,65.958,1006,0.014666,3.641
0.0000,0.0000,313.1750,60.082,1043,0.023502,3.733
0.0000,0.0000,325.2928,65.672,1295,0.017364,3.587
0.0000,0.0000,325.4061,61.276,1540,0.014717,3.133
0.0000,0.0000,381.2397,68.102,1607,0.022112,3.802
0.0000,0.0000,327.1893,66.880,1635,0.02031,3.985
0.0000,0.0000,96.9626,55.409,1872,0.009792,4.098
0.0000,0.0000,184.0226,59.850,1906,0.013385,3.583
0.0000,0.0000,340.2050,70.243,2198,0.023099,4.764
0.0000,0.0000,325.2914,61.257,2254,0.017034,3.226
0.0000,0.0000,183.0147,69.442,2296,0.013824,2.426
0.0000,0.0000,327.1910,60.935,2525,0.019991,3.281
0.0000,0.0000,340.2095,64.498,2653,0.019305,3.321
0.0000,0.0000,297.1593,58.737,2903,0.016561,3.666
0.0000,0.0000,337.2111,60.875,4124,0.016555,3.228
0.0000,0.0000,312.1775,59.550,4156,0.018378,5.131
0.0000,0.0000,326.1933,66.795,4786,0.018222,3.276
0.0000,0.0000,293.1840,54.578,5680,0.017678,3.060
0.0000,0.0000,183.0165,63.040,9097,0.012871,4.466
0.0000,0.0000,326.1942,61.319,9831,0.018004,3.362
0.0000,0.0000,339.2054,68.978,17820,0.017005,4.374
0.0000,0.0000,311.1754,59.806,23930,0.015095,5.052
0.0000,0.0000,325.1915,65.820,35189,0.016352,3.688
0.0000,0.0000,325.1917,61.257,49925,0.016917,4.156
0.0000,0.0000,341.2104,62.978,671,0.024027,2.891
0.0000,0.0000,311.2734,59.823,692,0.015111,2.614
0.0000,0.0000,341.2041,68.764,708,0.02202,4.166
0.0000,0.0000,397.2292,69.137,747,0.021596,2.962
0.0000,0.0000,309.1782,55.605,819,0.019735,3.316
0.0000,0.0000,184.0042,34.071,876,0.013073,2.672
0.0000,0.0000,425.2647,74.929,882,0.02211,2.702
0.0000,0.0000,294.1924,54.165,1094,0.016894,2.233
0.0000,0.0000,265.1524,50.147,1147,0.015818,2.303
0.0000,0.0000,313.1750,59.262,1427,0.023845,3.324
0.0000,0.0000,96.9613,54.620,1477,0.0096146,3.120
0.0000,0.0000,381.2427,67.414,1528,0.02136,2.575
0.0000,0.0000,325.4058,61.136,1740,0.015178,3.941
0.0000,0.0000,325.2900,61.149,2470,0.01733,6.139
0.0000,0.0000,340.2077,63.260,2693,0.020493,3.243
0.0000,0.0000,297.1597,57.385,2885,0.017836,4.231
0.0000,0.0000,327.1887,61.170,3168,0.020112,2.712
0.0000,0.0000,337.2121,60.414,3324,0.016257,3.214
0.0000,0.0000,312.1761,59.387,3471,0.018734,5.026
0.0000,0.0000,184.0229,59.463,4197,0.013568,4.093
0.0000,0.0000,340.2088,68.899,4233,0.018981,5.536
0.0000,0.0000,326.1916,64.884,5843,0.018253,2.898
0.0000,0.0000,183.0154,66.287,7719,0.012953,3.929
0.0000,0.0000,293.1883,54.112,7775,0.015429,2.609
0.0000,0.0000,183.0160,60.143,8321,0.012535,3.719
0.0000,0.0000,326.1930,61.109,10595,0.01804,4.192
0.0000,0.0000,339.2061,63.681,14282,0.018512,4.724
0.0000,0.0000,339.2053,68.947,16149,0.01831,4.609
0.0000,0.0000,311.1743,59.429,23463,0.015678,5.192
0.0000,0.0000,325.1890,65.151,29284,0.017555,1.710
0.0000,0.0000,325.1914,61.095,51721,0.017152,6.841
0.0000,0.0000,325.1919,75.454,654,0.018536,3.792
0.0000,0.0000,341.2045,64.220,690,0.021764,2.517
0.0000,0.0000,353.2189,66.110,716,0.021605,1.984
0.0000,0.0000,265.1574,50.777,731,0.016958,2.427
0.0000,0.0000,325.4063,65.566,807,0.015697,4.106
0.0000,0.0000,311.2737,59.204,900,0.014425,3.370
0.0000,0.0000,328.1868,61.222,938,0.019106,2.538
0.0000,0.0000,325.2921,65.676,1228,0.01692,4.114
0.0000,0.0000,294.1864,54.029,1357,0.016775,3.602
0.0000,0.0000,341.2037,69.587,1365,0.021054,3.962
0.0000,0.0000,313.1725,58.925,1403,0.019068,5.306
0.0000,0.0000,327.1926,65.681,1449,0.020685,4.104
0.0000,0.0000,425.2636,75.184,1574,0.021418,2.633
0.0000,0.0000,96.9619,54.243,1652,0.010357,4.052
0.0000,0.0000,325.4065,60.873,1771,0.014674,3.528
0.0000,0.0000,183.0175,68.692,1920,0.01329,3.258
0.0000,0.0000,381.2398,67.526,2016,0.02189,2.743
0.0000,0.0000,184.0221,61.616,2662,0.01387,5.707
0.0000,0.0000,325.2913,61.027,2802,0.015947,6.722
0.0000,0.0000,297.1589,57.423,2858,0.016237,4.008
0.0000,0.0000,327.1905,60.607,3367,0.018742,6.869
0.0000,0.0000,337.2127,60.451,3539,0.02188,3.013
0.0000,0.0000,340.2093,64.973,3603,0.01802,3.467
0.0000,0.0000,340.2112,68.549,3631,0.017344,3.725
0.0000,0.0000,312.1769,59.447,4257,0.017163,3.805
0.0000,0.0000,293.1846,54.083,7658,0.016516,2.924
0.0000,0.0000,183.0159,62.642,9254,0.012924,3.606
0.0000,0.0000,326.1946,61.065,12572,0.017102,3.075
0.0000,0.0000,339.2052,64.153,15471,0.01754,3.464
0.0000,0.0000,339.2077,69.029,19477,0.016601,4.686
0.0000,0.0000,311.1744,59.253,26071,0.014656,5.375
0.0000,0.0000,325.1919,65.794,32333,0.016564,4.512
0.0000,0.0000,325.1917,60.872,57833,0.016224,7.151
0.0000,0.0000,353.2131,62.507,586,0.020379,3.413
0.0000,0.0000,341.2095,65.096,659,0.029973,2.269
0.0000,0.0000,325.4055,65.550,705,0.015356,3.237
0.0000,0.0000,339.3082,69.583,752,0.016745,3.540
0.0000,0.0000,311.2733,59.811,799,0.015682,3.659
0.0000,0.0000,341.1974,67.865,809,0.027822,2.483
0.0000,0.0000,184.0189,66.456,943,0.014338,3.336
0.0000,0.0000,425.2641,75.726,984,0.020014,3.032
0.0000,0.0000,309.1798,55.467,1077,0.019444,2.483
0.0000,0.0000,294.1884,54.789,1099,0.018146,2.991
0.0000,0.0000,325.1928,76.510,1179,0.020737,3.376
0.0000,0.0000,327.1872,66.115,1435,0.021268,2.373
0.0000,0.0000,325.4073,61.637,1610,0.014813,3.753
0.0000,0.0000,313.1772,59.269,1711,0.024521,4.379
0.0000,0.0000,265.1517,50.269,1894,0.013754,2.536
0.0000,0.0000,381.2363,68.022,1898,0.022467,3.030
0.0000,0.0000,297.1576,57.435,2556,0.017564,3.293
0.0000,0.0000,325.2929,61.670,2604,0.016935,4.311
0.0000,0.0000,340.2132,63.930,2707,0.019489,3.460
0.0000,0.0000,96.9625,54.885,3194,0.0089851,3.650
0.0000,0.0000,340.2081,68.801,3235,0.019262,4.741
0.0000,0.0000,327.1919,61.497,3243,0.021275,6.425
0.0000,0.0000,312.1782,59.238,4173,0.016781,5.421
0.0000,0.0000,337.2112,60.949,4190,0.02093,3.025
0.0000,0.0000,184.0229,59.251,4688,0.013235,3.924
0.0000,0.0000,293.1860,54.830,8364,0.016284,2.599
0.0000,0.0000,183.0167,65.656,8376,0.013114,4.107
0.0000,0.0000,183.0156,60.001,8614,0.012696,3.435
0.0000,0.0000,326.1945,61.562,10782,0.018152,3.411
0.0000,0.0000,339.2077,63.902,17686,0.017646,4.479
0.0000,0.0000,339.2063,69.809,19396,0.017948,3.920
0.0000,0.0000,311.1751,59.717,23113,0.015593,5.768
0.0000,0.0000,325.1929,61.647,56077,0.0153,6.916
0.0000,0.0000,307.2024,57.050,700,0.018441,2.069
0.0000,0.0000,309.1807,55.329,895,0.015765,2.691
0.0000,0.0000,441.2562,76.681,934,0.022148,2.754
0.0000,0.0000,311.2754,59.859,991,0.016182,3.343
0.0000,0.0000,294.1893,55.032,1002,0.018128,2.836
0.0000,0.0000,341.2042,69.048,1032,0.017818,2.092
0.0000,0.0000,313.1746,60.109,1055,0.023367,3.383
0.0000,0.0000,353.2062,63.174,1068,0.019103,2.877
0.0000,0.0000,265.1508,50.080,1094,0.015805,2.928
0.0000,0.0000,198.0383,62.039,1205,0.013835,2.937
0.0000,0.0000,341.2012,63.890,1230,0.01972,3.208
0.0000,0.0000,425.2644,75.474,1406,0.024224,3.027
0.0000,0.0000,327.1892,66.648,1592,0.020697,2.332
0.0000,0.0000,325.4061,61.675,1620,0.015708,6.038
0.0000,0.0000,96.9620,54.211,1788,0.010181,3.297
0.0000,0.0000,340.2081,63.966,2433,0.022127,3.929
0.0000,0.0000,325.2909,61.740,2501,0.017398,4.285
0.0000,0.0000,297.1588,57.340,2969,0.015937,4.287
0.0000,0.0000,183.0142,68.950,3072,0.014081,4.198
0.0000,0.0000,312.1791,58.865,3645,0.018053,5.888
0.0000,0.0000,327.1886,61.007,3656,0.020672,3.671
0.0000,0.0000,337.2123,61.012,3794,0.019404,3.499
0.0000,0.0000,381.2373,67.926,3826,0.016763,3.136
0.0000,0.0000,184.0229,61.037,4258,0.013164,4.001
0.0000,0.0000,340.2090,69.098,4617,0.017268,3.733
0.0000,0.0000,293.1860,54.590,8823,0.015462,3.143
0.0000,0.0000,183.0164,62.467,10453,0.012562,4.096
0.0000,0.0000,326.1941,61.287,11369,0.018179,3.444
0.0000,0.0000,339.2051,63.880,17977,0.018206,3.624
0.0000,0.0000,339.2058,69.417,19664,0.017488,4.117
0.0000,0.0000,311.1761,59.815,24793,0.016822,5.298
0.0000,0.0000,325.1924,61.403,53174,0.017617,4.558
0.0000,0.0000,382.2383,66.396,522,0.018569,2.355
0.0000,0.0000,339.3099,64.329,560,0.01884,3.246
0.0000,0.0000,313.1712,62.712,617,0.021878,3.295
0.0000,0.0000,313.1797,58.690,631,0.02258,2.884
0.0000,0.0000,307.2045,56.852,682,0.016225,2.295
0.0000,0.0000,338.2161,60.267,697,0.014824,2.506
0.0000,0.0000,441.2593,77.060,733,0.025004,3.059
0.0000,0.0000,339.3112,69.116,739,0.018525,3.549
0.0000,0.0000,341.1970,63.457,741,0.026806,3.105
0.0000,0.0000,325.4054,65.534,747,0.014677,3.978
0.0000,0.0000,397.2335,69.669,935,0.018453,3.308
0.0000,0.0000,184.0182,65.219,956,0.013164,2.981
0.0000,0.0000,311.2727,59.618,1028,0.014535,4.004
0.0000,0.0000,353.2112,62.658,1098,0.019494,2.862
0.0000,0.0000,294.1865,54.001,1288,0.02122,3.109
0.0000,0.0000,265.1541,50.128,1293,0.014247,2.886
0.0000,0.0000,341.2106,69.726,1419,0.023197,5.029
0.0000,0.0000,425.2614,74.820,1476,0.022913,2.703
0.0000,0.0000,327.1887,65.657,1534,0.020475,2.716
0.0000,0.0000,96.9608,53.996,2091,0.0093108,3.850
0.0000,0.0000,325.4074,60.984,2215,0.014709,4.597
0.0000,0.0000,381.2387,67.751,2425,0.022401,2.998
0.0000,0.0000,297.1571,57.602,2461,0.018035,4.036
0.0000,0.0000,325.2913,61.045,3174,0.016295,6.250
0.0000,0.0000,327.1901,61.170,3411,0.020898,4.576
0.0000,0.0000,340.2100,63.832,4195,0.017708,3.756
0.0000,0.0000,184.0259,59.082,4350,0.013473,3.664
0.0000,0.0000,312.1796,59.309,4474,0.016969,5.870
0.0000,0.0000,340.2107,68.554,4773,0.01827,4.333
0.0000,0.0000,337.2103,60.361,5075,0.016048,2.720
0.0000,0.0000,293.1839,54.332,7503,0.016022,2.910
0.0000,0.0000,183.0173,59.218,8155,0.012742,3.513
0.0000,0.0000,183.0151,65.159,10205,0.012674,3.510
0.0000,0.0000,326.1928,61.425,13223,0.017158,3.023
0.0000,0.0000,339.2065,63.974,20423,0.015581,4.066
0.0000,0.0000,339.2071,69.002,22324,0.016881,4.530
0.0000,0.0000,311.1740,59.729,24422,0.015015,5.778
0.0000,0.0000,325.1928,61.057,65030,0.014377,6.866
0.0000,0.0000,339.3088,68.794,630,0.017382,3.760
0.0000,0.0000,325.1840,76.074,636,0.017976,3.577
0.0000,0.0000,298.1605,58.008,724,0.01971,2.226
0.0000,0.0000,353.2002,63.042,774,0.02187,2.715
0.0000,0.0000,309.1781,54.940,813,0.019849,2.781
0.0000,0.0000,341.1991,64.945,888,0.023771,3.412
0.0000,0.0000,294.1910,54.358,927,0.016674,3.531
0.0000,0.0000,325.4064,65.804,982,0.014795,3.366
0.0000,0.0000,185.0160,62.292,993,0.017218,3.329
0.0000,0.0000,311.2744,59.751,1004,0.014816,4.530
0.0000,0.0000,265.1517,50.467,1105,0.015027,2.840
0.0000,0.0000,325.2913,65.621,1207,0.017755,3.068
0.0000,0.0000,313.1747,59.417,1488,0.020825,3.292
0.0000,0.0000,341.2052,69.782,1697,0.020336,2.408
0.0000,0.0000,96.9610,55.619,1701,0.0097519,2.906
0.0000,0.0000,312.1765,63.930,1800,0.021129,2.777
0.0000,0.0000,325.4076,61.069,1959,0.016171,6.481
0.0000,0.0000,327.1903,60.888,2928,0.020416,3.780
0.0000,0.0000,325.2925,61.138,2968,0.018029,6.346
0.0000,0.0000,381.2367,67.901,3043,0.019276,3.415
0.0000,0.0000,337.2125,61.185,3317,0.019912,3.551
0.0000,0.0000,297.1579,57.452,3367,0.017836,2.773
0.0000,0.0000,340.2089,64.272,3782,0.015964,3.071
0.0000,0.0000,184.0218,60.603,4306,0.01198,4.561
0.0000,0.0000,312.1779,59.109,4952,0.018325,3.116
0.0000,0.0000,183.0162,68.210,5105,0.012962,3.141
0.0000,0.0000,340.2086,68.106,5397,0.017283,4.039
0.0000,0.0000,293.1851,54.598,7064,0.016905,2.667
0.0000,0.0000,326.1946,61.142,11409,0.017867,3.263
0.0000,0.0000,183.0156,61.927,11735,0.012885,4.271
0.0000,0.0000,339.2052,68.624,21822,0.016907,4.898
0.0000,0.0000,311.1746,59.491,26189,0.015845,5.511
0.0000,0.0000,325.1907,65.696,36011,0.016582,3.545
0.0000,0.0000,325.1917,61.071,63765,0.016905,4.237
0.0000,0.0000,338.2133,60.997,556,0.019226,2.360
0.0000,0.0000,339.3088,66.019,593,0.016987,5.953
0.0000,0.0000,339.3083,68.860,610,0.017141,3.333
0.0000,0.0000,353.2107,62.642,651,0.019166,2.148
0.0000,0.0000,307.2031,56.831,652,0.017334,2.302
0.0000,0.0000,441.2647,77.486,723,0.023129,2.893
0.0000,0.0000,328.1931,61.317,763,0.020851,2.668
0.0000,0.0000,382.2409,68.215,795,0.019592,2.899
0.0000,0.0000,341.2053,62.800,828,0.022594,3.701
0.0000,0.0000,325.4058,66.503,874,0.014528,3.843
0.0000,0.0000,311.2725,59.778,932,0.017061,3.320
0.0000,0.0000,313.1700,59.288,960,0.02535,2.394
0.0000,0.0000,425.2645,75.747,992,0.021706,2.955
0.0000,0.0000,294.1877,54.936,1055,0.017983,3.499
0.0000,0.0000,313.1742,62.829,1099,0.021129,3.648
0.0000,0.0000,341.2031,69.287,1147,0.026317,4.416
0.0000,0.0000,184.0212,64.652,1222,0.012547,2.533
0.0000,0.0000,325.2908,66.414,1406,0.015995,3.136
0.0000,0.0000,309.1791,55.790,1597,0.018131,2.812
0.0000,0.0000,265.1562,49.896,1735,0.016961,2.387
0.0000,0.0000,325.4049,61.594,1940,0.015358,6.440
0.0000,0.0000,96.9624,55.657,2150,0.010004,3.814
0.0000,0.0000,327.1873,65.862,2334,0.019512,2.378
0.0000,0.0000,381.2374,68.043,2651,0.018309,3.973
0.0000,0.0000,325.2888,61.513,3263,0.015666,4.161
0.0000,0.0000,340.2093,64.485,3353,0.020267,8.148
0.0000,0.0000,297.1598,57.695,3530,0.017894,3.623
0.0000,0.0000,337.2089,61.027,3570,0.021643,3.490
0.0000,0.0000,184.0216,59.381,3672,0.012648,3.662
0.0000,0.0000,327.1865,61.608,3920,0.02132,4.629
0.0000,0.0000,312.1777,59.668,4235,0.017646,5.754
0.0000,0.0000,340.2095,68.850,4278,0.018257,4.438
0.0000,0.0000,183.0143,59.408,6075,0.012512,3.612
0.0000,0.0000,183.0158,65.269,9907,0.013052,3.995
0.0000,0.0000,293.1857,54.719,9926,0.015048,2.854
0.0000,0.0000,326.1909,61.850,16567,0.01758,6.360
0.0000,0.0000,339.2051,69.650,20322,0.017546,4.544
0.0000,0.0000,339.2060,64.591,20897,0.017807,4.118
0.0000,0.0000,311.1738,59.769,25574,0.015076,5.674
0.0000,0.0000,325.1896,65.569,35718,0.016105,3.970
0.0000,0.0000,325.1914,61.730,61379,0.01586,7.120
0.0000,0.0000,485.2941,84.499,572,0.024426,3.976
0.0000,0.0000,295.1820,55.113,612,0.017099,2.325
0.0000,0.0000,323.1727,63.242,617,0.017405,2.509
0.0000,0.0000,311.3851,59.093,646,0.01662,2.555
0.0000,0.0000,339.3079,69.100,658,0.017335,3.818
0.0000,0.0000,339.3091,63.645,718,0.016785,3.190
0.0000,0.0000,328.1908,61.175,764,0.019322,3.112
0.0000,0.0000,441.2639,77.060,765,0.023111,2.155
0.0000,0.0000,353.2081,61.991,789,0.020993,2.219
0.0000,0.0000,382.2375,67.962,821,0.016206,2.934
0.0000,0.0000,341.2061,69.053,897,0.023406,3.573
0.0000,0.0000,397.2301,69.064,908,0.01984,2.771
0.0000,0.0000,311.2739,59.129,1131,0.014552,4.243
0.0000,0.0000,425.2693,74.717,1167,0.025015,3.080
0.0000,0.0000,294.1840,54.251,1260,0.020581,2.697
0.0000,0.0000,309.1813,55.240,1306,0.016826,2.365
0.0000,0.0000,313.1729,59.269,1417,0.022031,4.276
0.0000,0.0000,265.1582,49.789,1440,0.018971,2.728
0.0000,0.0000,341.2073,63.577,1955,0.020704,3.000
0.0000,0.0000,381.2406,67.702,2050,0.022447,2.733
0.0000,0.0000,327.1920,64.519,2066,0.020801,1.806
0.0000,0.0000,325.4064,61.349,2080,0.015186,4.707
0.0000,0.0000,96.9618,54.465,2195,0.0091921,4.572
0.0000,0.0000,325.2921,61.281,2885,0.017502,6.286
0.0000,0.0000,297.1576,57.251,3005,0.018466,3.457
0.0000,0.0000,183.0151,67.573,3486,0.013032,3.705
0.0000,0.0000,340.2110,64.123,3494,0.019281,3.532
0.0000,0.0000,184.0244,59.903,3602,0.013869,4.046
0.0000,0.0000,327.1857,61.269,3859,0.0227,5.043
0.0000,0.0000,337.2108,60.359,4357,0.021044,2.683
0.0000,0.0000,312.1775,59.059,4812,0.017962,5.385
0.0000,0.0000,340.2074,68.773,5068,0.020042,3.909
0.0000,0.0000,326.1935,66.530,6664,0.017257,3.065
0.0000,0.0000,293.1840,54.162,7471,0.017705,2.621
0.0000,0.0000,326.1932,61.592,12939,0.018157,4.575
0.0000,0.0000,183.0170,62.076,14446,0.012261,3.951
0.0000,0.0000,339.2063,63.331,21584,0.017153,3.624
0.0000,0.0000,339.2064,68.736,24473,0.016575,4.118
0.0000,0.0000,311.1742,59.460,27548,0.015856,5.472
0.0000,0.0000,325.1915,65.534,33550,0.015859,4.435
0.0000,0.0000,325.1920,61.213,69832,0.016072,5.039
0.0000,0.0000,337.1869,67.017,655,0.020692,3.922
0.0000,0.0000,298.1619,58.245,681,0.016548,2.651
0.0000,0.0000,382.2427,67.634,809,0.018698,2.897
0.0000,0.0000,397.2337,69.618,822,0.017731,2.036
0.0000,0.0000,339.3114,68.457,829,0.015247,4.623
0.0000,0.0000,184.0187,64.060,848,0.013809,3.072
0.0000,0.0000,353.2042,63.157,963,0.021695,3.192
0.0000,0.0000,341.2046,63.973,971,0.024894,3.118
0.0000,0.0000,311.2742,59.528,1067,0.014559,3.684
0.0000,0.0000,325.4072,65.151,1070,0.018207,1.780
0.0000,0.0000,294.1884,54.169,1092,0.019687,3.417
0.0000,0.0000,309.1819,55.945,1147,0.017717,2.903
0.0000,0.0000,341.2102,69.664,1206,0.021896,4.381
0.0000,0.0000,441.2572,76.879,1212,0.020266,2.746
0.0000,0.0000,313.1691,59.977,1297,0.022298,3.530
0.0000,0.0000,265.1537,50.198,1354,0.016256,2.419
0.0000,0.0000,425.2659,75.527,1536,0.019744,2.377
0.0000,0.0000,325.2927,65.327,1580,0.017453,1.722
0.0000,0.0000,96.9623,55.244,1599,0.010143,3.577
0.0000,0.0000,325.4071,61.005,1921,0.017561,6.307
0.0000,0.0000,184.0236,58.392,2117,0.014219,3.987
0.0000,0.0000,327.1882,66.031,2485,0.020389,3.657
0.0000,0.0000,381.2355,68.152,2772,0.017786,3.075
0.0000,0.0000,325.2914,61.201,2857,0.017347,6.517
0.0000,0.0000,327.1880,60.742,3199,0.019312,7.457
0.0000,0.0000,297.1593,57.617,3206,0.020677,3.941
0.0000,0.0000,340.2098,69.187,4060,0.017672,3.348
0.0000,0.0000,312.1776,59.364,4213,0.017581,6.130
0.0000,0.0000,337.2109,60.719,4272,0.017891,3.116
0.0000,0.0000,340.2097,63.943,4508,0.01564,4.963
0.0000,0.0000,183.0164,58.929,4999,0.012896,3.373
0.0000,0.0000,326.1930,65.622,6191,0.018654,3.009
0.0000,0.0000,293.1861,54.162,8667,0.016639,2.935
0.0000,0.0000,183.0167,64.837,10715,0.012431,3.960
0.0000,0.0000,326.1944,61.163,14688,0.018311,4.784
0.0000,0.0000,339.2072,63.941,18183,0.015965,4.187
0.0000,0.0000,339.2073,69.003,24100,0.015323,4.111
0.0000,0.0000,311.1747,59.557,24770,0.016272,5.552
0.0000,0.0000,325.1917,61.212,60249,0.016253,7.022
0.0000,0.0000,425.1103,70.229,568,0.017791,1.855
0.0000,0.0000,307.1993,57.348,619,0.015918,2.479
0.0000,0.0000,338.2143,60.914,665,0.019133,2.346
0.0000,0.0000,309.1791,55.920,705,0.019015,2.288
0.0000,0.0000,255.2350,51.463,773,0.013642,2.988
0.0000,0.0000,341.2047,64.305,803,0.023576,2.709
0.0000,0.0000,339.3099,68.855,831,0.016154,3.751
0.0000,0.0000,325.4065,65.606,931,0.015118,4.257
0.0000,0.0000,353.2049,62.694,941,0.026535,2.927
0.0000,0.0000,311.2723,59.612,1010,0.013313,3.431
0.0000,0.0000,265.1529,50.772,1220,0.014156,2.581
0.0000,0.0000,294.1899,54.319,1232,0.01869,2.574
0.0000,0.0000,425.2664,75.096,1287,0.022723,2.458
0.0000,0.0000,325.2926,65.793,1471,0.017454,4.005
0.0000,0.0000,313.1753,59.468,1722,0.02066,3.817
0.0000,0.0000,325.4066,61.262,1880,0.014943,6.518
0.0000,0.0000,381.2377,68.033,1941,0.021165,3.334
0.0000,0.0000,96.9622,55.697,2600,0.010075,3.699
0.0000,0.0000,325.2910,61.275,2721,0.017229,3.200
0.0000,0.0000,297.1591,57.692,2852,0.01687,3.748
0.0000,0.0000,327.1886,61.319,2889,0.01805,6.052
0.0000,0.0000,337.2121,60.422,3425,0.020175,3.114
0.0000,0.0000,340.2078,69.183,4099,0.017656,3.905
0.0000,0.0000,184.0219,60.744,4126,0.011576,3.517
0.0000,0.0000,340.2094,64.445,4493,0.016966,3.954
0.0000,0.0000,312.1770,59.418,4872,0.017138,2.502
0.0000,0.0000,183.0152,68.047,5771,0.013385,3.589
0.0000,0.0000,293.1849,54.746,6989,0.016546,3.042
0.0000,0.0000,183.0153,61.360,10985,0.012695,3.943
0.0000,0.0000,326.1941,61.597,11755,0.017345,6.844
0.0000,0.0000,339.2062,64.419,17280,0.015781,3.862
0.0000,0.0000,339.2061,68.842,25000,0.015796,4.987
0.0000,0.0000,311.1737,59.685,26798,0.014447,5.627
0.0000,0.0000,325.1915,66.043,37312,0.015777,3.883
0.0000,0.0000,325.1915,61.285,62539,0.015731,7.167
0.0000,0.0000,339.3102,64.582,552,0.018574,2.989
0.0000,0.0000,425.1158,70.909,555,0.02214,3.751
0.0000,0.0000,323.1705,63.007,577,0.01953,2.216
0.0000,0.0000,339.3081,69.674,599,0.017268,3.570
0.0000,0.0000,298.1591,58.179,621,0.017771,3.006
0.0000,0.0000,485.2821,85.055,727,0.024027,1.889
0.0000,0.0000,311.2731,59.495,839,0.014271,3.145
0.0000,0.0000,294.1909,54.811,872,0.019088,2.499
0.0000,0.0000,353.2044,63.068,973,0.020442,3.028
0.0000,0.0000,425.2622,75.751,1134,0.02683,3.158
0.0000,0.0000,341.2033,69.024,1161,0.026798,3.517
0.0000,0.0000,341.2109,64.044,1208,0.021284,3.873
0.0000,0.0000,313.1731,58.909,1371,0.023116,5.244
0.0000,0.0000,265.1525,50.432,1431,0.0169,2.597
0.0000,0.0000,255.2409,51.292,1693,0.016556,2.582
0.0000,0.0000,325.4067,61.846,1891,0.014856,3.168
0.0000,0.0000,96.9623,55.173,2260,0.010135,4.110
0.0000,0.0000,327.1927,64.908,2483,0.019062,3.361
0.0000,0.0000,312.1782,62.741,2513,0.017919,3.691
0.0000,0.0000,325.2912,61.945,2603,0.017134,3.301
0.0000,0.0000,381.2360,67.869,2762,0.016294,3.825
0.0000,0.0000,184.0226,59.361,3052,0.012849,4.222
0.0000,0.0000,337.2109,60.929,3222,0.022446,3.431
0.0000,0.0000,312.1761,59.277,3424,0.019512,2.969
0.0000,0.0000,297.1591,58.089,3488,0.01727,3.514
0.0000,0.0000,340.2108,69.749,3509,0.017025,3.634
0.0000,0.0000,327.1885,61.599,3522,0.018801,4.426
0.0000,0.0000,183.0162,59.072,3555,0.012449,2.577
0.0000,0.0000,340.2086,64.870,3844,0.016075,3.648
0.0000,0.0000,293.1861,54.883,7208,0.017273,2.994
0.0000,0.0000,183.0164,64.752,11011,0.012672,3.308
0.0000,0.0000,326.1940,62.102,12837,0.017831,3.956
0.0000,0.0000,339.2064,69.995,20008,0.017184,3.803
0.0000,0.0000,339.2075,64.188,21088,0.016754,3.968
0.0000,0.0000,311.1746,59.320,22428,0.016042,5.575
0.0000,0.0000,325.1922,62.098,60614,0.014819,6.788
0.0000,0.0000,307.2033,57.290,607,0.017912,2.504
0.0000,0.0000,339.3087,68.201,690,0.01619,4.420
0.0000,0.0000,441.2625,77.444,702,0.019558,3.131
0.0000,0.0000,311.2735,59.038,703,0.015474,2.531
0.0000,0.0000,325.4065,65.635,808,0.014492,3.641
0.0000,0.0000,397.2319,69.801,814,0.026933,3.610
0.0000,0.0000,265.1539,50.563,815,0.018559,3.067
0.0000,0.0000,184.0205,66.805,861,0.012609,2.767
0.0000,0.0000,298.1577,57.333,894,0.014407,2.274
0.0000,0.0000,294.1879,54.705,967,0.019905,2.970
0.0000,0.0000,353.2063,61.382,1000,0.021525,2.458
0.0000,0.0000,425.2641,76.013,1043,0.023115,3.139
0.0000,0.0000,313.1750,60.472,1068,0.020167,4.958
0.0000,0.0000,309.1828,55.508,1122,0.015097,2.934
0.0000,0.0000,341.2040,67.821,1400,0.023096,4.420
0.0000,0.0000,325.4077,61.099,1402,0.016006,4.677
0.0000,0.0000,96.9630,54.707,1789,0.0094562,3.655
0.0000,0.0000,381.2386,67.608,1844,0.021661,3.670
0.0000,0.0000,255.2414,51.794,2078,0.015288,2.482
0.0000,0.0000,297.1645,57.170,2397,0.019211,3.481
0.0000,0.0000,325.2915,61.127,2417,0.016596,4.647
0.0000,0.0000,312.1761,60.073,3093,0.020086,5.377
0.0000,0.0000,327.1908,62.202,3141,0.019949,3.134
0.0000,0.0000,337.2118,60.151,3396,0.022787,3.015
0.0000,0.0000,184.0231,60.173,3622,0.014273,3.453
0.0000,0.0000,340.2086,66.621,4363,0.017017,6.400
0.0000,0.0000,183.0161,67.030,5882,0.012749,2.607
0.0000,0.0000,326.1930,65.822,6820,0.018459,3.628
0.0000,0.0000,293.1859,54.204,7400,0.016014,2.771
0.0000,0.0000,183.0153,60.927,9503,0.013248,4.060
0.0000,0.0000,326.1960,60.793,10234,0.018018,4.089
0.0000,0.0000,339.2073,64.485,17629,0.015962,3.488
0.0000,0.0000,311.1740,59.189,21103,0.016764,5.733
